Project ID;Project Name;Scope; Type;Region;Country;State;"Total Credits 
Issued";Year
3105;GS1247 VPA 24 Improved Kitchen Regimes - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;70.807;2014
3106;GS1247 VPA 25 Improved Kitchen Regimes - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;87.066;2013
3107;GS1247 VPA 26 Improved Kitchen Regimes - Kasungu Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;87.816;2013
3108;GS1247 VPA 27 Improved Kitchen Regimes - Kasungu Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;78.779;2014
3109;Nepal Biogas Support Program - CPA 1: 20000 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;498.506;2013
3113;Nepal Biogas Support Program - CPA 2: 19927 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;462.566;2014
3114;Nepal Biogas Support Program - CPA 3: 19959 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;446.755;2014
3116;Nepal Biogas Support Program - CPA 4: 19970 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;450.446;2014
3122;Consórcio Horizonte Asja;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;0;
3253;Soma III Wind Farm;Renewable Energy;Wind;Western Asia;Türkiye;;1.254.749;2014
3260;Afforestation on the Big Island of Hawaii: Restoring native hardwood forests and enhancing multiple ecosystem services;Forestry & Land Use;Afforestation/Reforestation;North America;United States;;7.798;2014
3262;GS1247 VPA 28 Improved Kitchen regimes: Improved stove in Zoba Anseba Eritrea;Household & Community;Cookstoves;Sub-Saharan Africa;Eritrea;;69.969;2015
3267;GS4503 - Sustainable Safe Water Program-Tulip Filters in Tanzania VPA 1;Household & Community;Clean Water;Sub-Saharan Africa;Tanzania;;21.540;2016
3305;Solar for Forest;Renewable Energy;Solar - Centralized;Western Asia;Türkiye;;1.938;2014
3306;GS1247 VPA 11 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda;Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;51.938;2014
3326;Native Hydraid BioSand Water Filter Program Central America: NE – VPA – 02 – HON;Household & Community;Clean Water;Latin America and the Caribbean;Honduras;;67.390;2012
3334;Dilek Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;60.213;2020
3343;Afforestation on Degraded Lands in Mountainous Areas of Northern Guangdong China;Forestry & Land Use;Afforestation/Reforestation;Eastern Asia;China;;90.614;2016
3344;Qinghai Delingha Xiehe Phase II and Phase III Bundled Solar PV Power Generation Project;Renewable Energy;Solar - Centralized;Eastern Asia;China;;190.935;2013
3363;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 05 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;70.881;2012
3364;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 06 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;116.679;2012
3365;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 07 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;146.275;2012
3366;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 08 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;143.986;2013
3367;The Breathing Space Improved Cooking Stoves Programme India - VPA No. 09 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;158.152;2014
337;"Kuyasa low-cost urban housing energy upgrade project Khayelitsha (Cape Town; South Africa)";Household & Community;Bundled Energy Efficiency;Sub-Saharan Africa;South Africa;;9.341;2008
3379;Svilosa Biomass Project;Renewable Energy;Biomass;Eastern Europe;Bulgaria;;531.363;2013
338;*Te Apiti Wind Farm;Renewable Energy;Wind;Oceania;New Zealand;;605.811;2004
3381;Reforestation Sierra Piura;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Peru;;1.021;2011
340;*Project White Hill;Renewable Energy;Wind;Oceania;New Zealand;;31.895;2007
3404;Biodigestor Program in the State of Kerala by  INSEDA and SDA;Household & Community;Biodigesters;Southern Asia;India;;112.334;2013
3405;Los Santos Wind Power Project;Renewable Energy;Wind;Latin America and the Caribbean;Costa Rica;;33.380;2013
3407;Solar Water Heater Program in India - CPA-1;Renewable Energy;Solar Water Heaters;Southern Asia;India;;180.387;2013
3409;Saritepe Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;128.325;2016
3410;Demirciler Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;167.918;2016
3421;ACP Sustainable Forest Cover Establishment Project;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Panama;;132.246;2013
3422;Improved Cook Stoves In Pastoral And Agro-Pastoral Communities In Southern Ethiopia;Household & Community;Cookstoves;Sub-Saharan Africa;Ethiopia;;45.989;2014
3429;Solar Thermal Power Plant by Godawari Green Energy Limited;Renewable Energy;Solar - Centralized;Southern Asia;India;;610.967;2013
343;*4.5 MW Biomass (low density Crop Residues) based Power Generation unit of Malavalli Power Plant Pvt Ltd. (300011);Renewable Energy;Biomass;Southern Asia;India;;91.773;2001
3430;GS1247 VPA 19 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda;Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;46.730;2014
3431;GS1247 VPA 20 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda;Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;44.824;2015
3432;GS1247 VPA 21 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda;Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;44.389;2015
3433;GS1247 VPA 22 Improved Kitchen Regimes: Gatsibo District Borehole Project Rwanda;Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;43.519;2015
3434;GS3434 Uberlândia landfills I and II;Waste Management;Landfill Methane;Latin America and the Caribbean;Brazil;;1.803.677;2013
344;*EECOPALSA biogas capture & utilization;Agriculture;Manure Methane Digester;Latin America and the Caribbean;Honduras;;65.894;2006
3443;GS1247 VPA 33 Improved Kitchen Regimes : Kaliro Safe Water Project;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;61.471;2014
3444;GS1247 VPA 12 Improved Kitchen Regimes: Shyara (Bugesera) Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;50.431;2014
3445;Solar cooking in Chad Iridimi (VPA1);Household & Community;Cookstoves;Sub-Saharan Africa;Chad;;80.773;2012
3446;GS1247 VPA 13 Improved Kitchen Regimes MUSENYI (Bugesera) Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;49.414;2014
3447;GS1247 VPA 14 Improved Kitchen Regimes NTARAMA (Bugesera) Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;49.738;2014
3448;GS1247 VPA 15 Improved Kitchen Regimes NYAMATA (Bugesera) Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;50.688;2014
3449;GS1247 VPA 16 Improved Kitchen Regimes: Mwogo (Bugesera) Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;48.380;2014
3450;GS1247 VPA 17 Improved Kitchen Regimes Bugesera Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;49.144;2014
3451;GS1247 VPA 18 Improved Kitchen Regimes Bugesera Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;48.074;2014
347;*Anemon Intepe Wind Farm Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;402.387;2007
3482;VPA 2 - GHG Emission Reduction through use of Bondhu Chula  (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;49.999;2014
3493;ULUBORLU WPP;Renewable Energy;Wind;Western Asia;Türkiye;;421.509;2016
3509;GS1289: Native Hydraid BioSand Water Filter Programme East Africa: VPA (02) Ethiopia;Household & Community;Clean Water;Sub-Saharan Africa;Ethiopia;;66.359;2015
351;Samli 114 MW Wind Power Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;545.360;2009
3511;49.5 MW Sachal Wind Power Project Jhampir;Renewable Energy;Wind;Southern Asia;Pakistan;;513.993;2017
3512;Yahyali Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;431.252;2015
3514;Nam Pha Gnai Hydropower Project;Renewable Energy;Hydropower;South-Eastern Asia;Laos;;313.256;2019
3515;Hanbao Agricultural Renewable Energy Project;Renewable Energy;Biomass;Eastern Asia;Taiwan;;44.366;2016
3516;GS1340 Efficient cookstoves in Burkina Faso - VPA-02 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;50.781;2015
3517;GS1340 Efficient cookstoves in Burkina Faso - VPA-03 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;62.047;2015
3518;GS1340 Efficient cookstoves in Burkina Faso - VPA-04 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;60.189;2015
3519;GS1340 Efficient cookstoves in Burkina Faso - VPA-05 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;63.836;2015
352;Yuntdag Wind Power Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;1.644.035;2008
3520;GS1340 Efficient cookstoves in Burkina Faso - VPA-06 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;63.376;2015
3521;GS1340 Efficient cookstoves in Burkina Faso - VPA-07 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;60.102;2015
3522;GS1340 Efficient cookstoves in Burkina Faso - VPA-08 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;56.893;2015
3523;GS1340 Efficient cookstoves in Burkina Faso - VPA-09 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;62.812;2015
3524;GS1340 Efficient cookstoves in Burkina Faso - VPA-10 - tiipaalga F3PA cookstoves in Bam and Loroum;Household & Community;Cookstoves;Sub-Saharan Africa;Burkina Faso;;64.495;2015
353;Tuzla 7.5 MW Geothermal Power Plant;Renewable Energy;Geothermal;Western Asia;Türkiye;;79.735;2010
3544;VPA 1 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;52.090;2014
3547;20 MW Biomass Power Project at Godawari Power and Ispat Limited Chhattisgarh;Renewable Energy;Biomass;Southern Asia;India;;690.078;2013
355;*Zengamina Mini Hydro Scheme- Zambia;Renewable Energy;Hydropower;Sub-Saharan Africa;Zambia;;3.481;2007
3551;Airres-4 WPP;Renewable Energy;Wind;Western Asia;Türkiye;;531.675;2017
3560;GS1247 VPA 36 Improved Kitchen Regimes - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;78.700;2013
3561;GS1247 VPA 37 Improved Kitchen Regimes - Dowa Boreholes Malawi;Household & Community;Community Boreholes;Sub-Saharan Africa;Malawi;;88.153;2013
3563;GS1247 VPA 34 Improved Kitchen Regimes: Kaliro Safe Water Project;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;55.713;2014
3564;GS1247 VPA 35 Improved Kitchen Regimes: Kaliro Safe Water Project;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;46.119;2015
3566;Nepal Biogas Support Program - CPA 5: 19842 digesters;Household & Community;Biodigesters;Southern Asia;Nepal;;301.381;2016
3567;Cururos Wind Farm Project;Renewable Energy;Wind;Latin America and the Caribbean;Chile;;1.046.715;2014
3588;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-074;Household & Community;Biodigesters;Eastern Asia;China;;70.751;2015
3589;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-075;Household & Community;Biodigesters;Eastern Asia;China;;68.990;2015
3590;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-076;Household & Community;Biodigesters;Eastern Asia;China;;70.555;2015
3591;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-077;Household & Community;Biodigesters;Eastern Asia;China;;70.133;2015
3592;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-078;Household & Community;Biodigesters;Eastern Asia;China;;70.134;2015
3593;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-079;Household & Community;Biodigesters;Eastern Asia;China;;69.514;2015
3594;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-080;Household & Community;Biodigesters;Eastern Asia;China;;69.780;2015
3595;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-081;Household & Community;Biodigesters;Eastern Asia;China;;69.846;2015
3596;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-082;Household & Community;Biodigesters;Eastern Asia;China;;60.575;2015
3597;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-083;Household & Community;Biodigesters;Eastern Asia;China;;69.137;2015
3598;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-084;Household & Community;Biodigesters;Eastern Asia;China;;71.247;2015
3599;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-085;Household & Community;Biodigesters;Eastern Asia;China;;69.435;2015
3600;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-086;Household & Community;Biodigesters;Eastern Asia;China;;69.835;2015
3601;GS1239 Sichuan Rural Poor-Household Biogas Development Programme PoA- CPA Nb. SCHHBG-2014-087;Household & Community;Biodigesters;Eastern Asia;China;;70.619;2015
3606;ASYV 8.5MW Solar PV Project (CPA-001);Renewable Energy;Solar - Centralized;Sub-Saharan Africa;Rwanda;;45.930;2015
3607;IOT Mabagas Limited power plant Pudhuchatram;Agriculture;Manure Methane Digester;Southern Asia;India;;24.076;2013
3618;VPA 6 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;45.764;2014
3619;VPA 4 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;48.417;2014
3620;VPA 5 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;48.287;2014
3626;Solar Lighting in Rural Kenya - VPA 2;Renewable Energy;Solar Lighting;Sub-Saharan Africa;Kenya;;38.586;2017
3664;Enercon Wind Farm (Hindustan) Ltd in Karnataka;Renewable Energy;Wind;Southern Asia;India;;229.644;2013
3668;GS2404 International Water Purification Programme - CPA 3 Chlorine Dispensers in Uganda;Household & Community;Clean Water;Sub-Saharan Africa;Uganda;;39.083;2015
3669;3 MW bundled wind Power Project in Tamil Nadu;Renewable Energy;Wind;Southern Asia;India;;0;
367;Catalca Wind Power Project;Renewable Energy;Wind;Western Asia;Türkiye;;1.605.790;2008
368;*Mare Manastir Wind Farm Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;552.372;2007
369;*Sayalar Wind Farm Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;390.970;2008
3705;Grid Connected Wind Power Project In Maharashtra India By Bhilwara;Renewable Energy;Wind;Southern Asia;India;;864.761;2013
375;*Fujian Zhangpu Liuao 45MW Wind Power Project;Renewable Energy;Wind;Eastern Asia;China;;302.076;2008
382;*Sri Balaji 6 MW Non-Conventional Renewable Sources Biomass Power Project;Renewable Energy;Biomass;Southern Asia;India;;249.584;2006
383;*Ningxia Yinyi 49.50MW Wind-farm Project;Renewable Energy;Wind;Eastern Asia;China;;163.911;2007
3852;Tokat Landfill Gas to Electricty Project;Waste Management;Landfill Methane;Western Asia;Türkiye;;55.833;2020
388;Mazı-3 30 MW Wind Power Plant Project;Renewable Energy;Wind;Western Asia;Türkiye;;249.785;2009
390;Belen Wind Power Plant;Renewable Energy;Wind;Western Asia;Türkiye;;856.719;2009
3901;Kakamega Stove Project;Household & Community;Cookstoves;Sub-Saharan Africa;Kenya;;8.576;2015
3906;Biogas project Uttarakhand India;Household & Community;Biodigesters;Southern Asia;India;;73.619;2017
393;*SolarAid Microsolar Lanterns Project for Malawi;Renewable Energy;Solar Lighting;Sub-Saharan Africa;Malawi;;35;2009
3945;GS1247 VPA 38 Improved Kitchen Regimes: Bugesera Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;51.583;2014
3946;Zorlu Enerji Wind Project;Renewable Energy;Wind;Southern Asia;Pakistan;;123.894;2014
3947;GS1247 VPA 39 Improved Kitchen Regimes: Bugesera Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;48.474;2014
395;La Esperanza Hydroelectric Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Honduras;;313.858;2006
3958;Vaayu India Wind Power Project in Gujarat;Renewable Energy;Wind;Southern Asia;India;;782.880;2013
3964;Native Clean Water Programme South East Asia: NE_VPA 01_IND;Household & Community;Clean Water;Southern Asia;India;;20.511;2019
3965;22.5 MW Wind Power Project in Rajasthan India;Renewable Energy;Wind;Southern Asia;India;;278.864;2015
3966;Hilal-2 RES Wind Power Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;44.317;2018
3969;100.5 MW Wind Power Project in Madhya Pradesh India;Renewable Energy;Wind;Southern Asia;India;;1.464.039;2015
397;*Suzhou Qizi Mountain Landfill Gas Recovery Project (300259);Waste Management;Landfill Methane;Eastern Asia;China;;1.588.548;2007
3971;Prayas- A VER project for the rural communities in Uttarakhand;Household & Community;Cookstoves;Southern Asia;India;;138.709;2016
3975;Afforestation with Hazelnut Plantations in Western Georgia;Forestry & Land Use;Afforestation/Reforestation;Western Asia;Georgia;;0;
3976;Santa Marta Landfill Gas (LFG) Capture for Electricity Generation Project;Waste Management;Landfill Methane;Latin America and the Caribbean;Chile;;2.711.723;2014
398;Soma-Polat Wind Farm Project;Renewable Energy;Wind;Western Asia;Türkiye;;2.389.959;2009
399;Alize Camseki 20.8 MW Wind Farm Project Turkey (300209);Renewable Energy;Wind;Western Asia;Türkiye;;210.246;2009
3992;Papop Biogas and Renewable Energy Project in Thailand;Waste Management;Methane Recovery in Wastewater;South-Eastern Asia;Thailand;;83.770;2016
401;Guangzhou Zhujiang Beer Methane Recovery Project (300068);Waste Management;Methane Recovery in Wastewater;Eastern Asia;China;;19.508;2009
4014;GS3428 - Biogas PoA Switzerland - VPA1;Household & Community;Biodigesters;Europe;Switzerland;;25.899;2017
4036;GS1247 VPA 40 Improved Kitchen Regimes: Dissemination of improved stove in Zoba Anseba Eritrea 2;Household & Community;Cookstoves;Sub-Saharan Africa;Eritrea;;62.830;2016
407;Gyapa Cook Stoves Project in Ghana;Household & Community;Cookstoves;Sub-Saharan Africa;Ghana;;5.973.229;2008
410;*Bagepalli CDM Biogas Programme;Household & Community;Biodigesters;Southern Asia;India;;161.780;2007
411;Efficient Fuel Wood Stoves for Nigeria;Household & Community;Cookstoves;Sub-Saharan Africa;Nigeria;;97.297;2009
4124;Nanyang Danjiang River Solar Cooker Project Phase I (GS1378 CER to VER conversion);Household & Community;Cookstoves;Eastern Asia;China;;107.412;2012
4126;Nanyang Danjiang River Solar Cooker Project Phase II (GS1588 CER to VER conversion);Household & Community;Cookstoves;Eastern Asia;China;;4.030;2012
413;*Improved Household Charcoal Stoves in Ghana;Household & Community;Cookstoves;Sub-Saharan Africa;Ghana;;1.534.448;2007
414;*Improved Household Charcoal Stoves in Mali;Household & Community;Cookstoves;Sub-Saharan Africa;Mali;;1.001.341;2007
417;Hebei Shangyi Manjing East Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;311.368;2007
419;Zhangbei Mijiagou 49.5 MW Wind Farm Project in China;Renewable Energy;Wind;Eastern Asia;China;;160.224;2008
4195;Biomass based Steam Generation plant at Chanakya Dairy Products Limited;Renewable Energy;Biomass;Southern Asia;India;;132.846;2016
4202;GS1247 VPA 41 Gatsibo District Boreholes (GS4202);Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;45.442;2015
4203;GS1247 VPA 42  Gatsibo District Boreholes  (GS4203);Household & Community;Community Boreholes;Sub-Saharan Africa;Rwanda;;44.622;2015
4205;Believe Green Spring Health Tankol Safe Drinking Water;Household & Community;Clean Water;Southern Asia;India;;56.274;2014
4210;WithOneSeed Timor Leste Community Forestry Program;Forestry & Land Use;Afforestation/Reforestation;South-Eastern Asia;Timor-Leste;;128.930;2010
4220;Reforestation Program in the Southeastern Region of Nicaragua on degraded pastureland;Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Nicaragua;;81.569;2015
4221;Vichada Climate Reforestation Project (PAZ);Forestry & Land Use;Afforestation/Reforestation;Latin America and the Caribbean;Colombia;;2.004.799;2007
423;*Salido Kecil Mini Hydropower Plant;Renewable Energy;Hydropower;South-Eastern Asia;Indonesia;;33.006;2007
4233;Improved Cookstove Program in Lao PDR;Household & Community;Cookstoves;South-Eastern Asia;Laos;;560.760;2014
4236;African Biogas Carbon Programme (ABC) - Uganda - VPA003;Household & Community;Biodigesters;Sub-Saharan Africa;Uganda;;141.638;2015
4238;Methane Gas Capture and Electricity Production at Kubratovo Wastewater Treatment Plant Sofia Bulgaria;Waste Management;Methane Recovery in Wastewater;Eastern Europe;Bulgaria;;627.568;2014
424;CECIC Zhangbei Dayangzhuang Wind Farm Project;Renewable Energy;Wind;Eastern Asia;China;;252.625;2013
4240;Bagepalli CDM Reforestation Programme;Forestry & Land Use;Afforestation/Reforestation;Southern Asia;India;;91.092;2005
4253;Puringla Sazagua Small Scale Hydropower Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Honduras;;0;
4254;Zinguizapa Small Scale Hydropower Project;Renewable Energy;Hydropower;Latin America and the Caribbean;Honduras;;0;
4259;CPA 4 Improved Cook Stoves programme for Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;265.560;2015
4260;GS1247 VPA 43 Alebtong Dokolo Otuke District Boreholes;Household & Community;Community Boreholes;Sub-Saharan Africa;Uganda;;63.715;2013
4261;CPA 5 Improved Cook Stoves programme for Rwanda;Household & Community;Cookstoves;Sub-Saharan Africa;Rwanda;;177.437;2017
4264;Silivri WPP;Renewable Energy;Wind;Western Asia;Türkiye;;647.000;2014
4265;WWF Biogas Nepal II;Household & Community;Biodigesters;Southern Asia;Nepal;;278.105;2017
4269;GS2404 International Water Purification Programme - CPA 4 Water Kiosks in Cambodia;Household & Community;Clean Water;South-Eastern Asia;Cambodia;;73.234;2017
4270;GS1366 Micro Energy PoA VPA 5 BioLite Improved Stove Programme India;Household & Community;Cookstoves;Southern Asia;India;;31.423;2014
4271;GS1247 VPA 44 BioLite Improved Stove Programme Uganda;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;59.717;2013
4273;SSE1 Solar PV 1 – 10 Power Plant Project;Renewable Energy;Solar - Centralized;South-Eastern Asia;Thailand;;404.975;2015
4288;Orb Energy Solar Program In India - VPA01;Renewable Energy;Solar - Distributed;Southern Asia;India;;166.787;2014
4290;Nazava Water Filter Project;Household & Community;Clean Water;South-Eastern Asia;Indonesia;;120.040;2015
4291;The Breathing Space Improved Cooking Stoves Programme India - VPA  No. 10 Envirofit;Household & Community;Cookstoves;Southern Asia;India;;169.804;2015
4296;GS1005 Qori Q'oncha - Improved cookstoves diffusion programme in Peru – VPA4;Household & Community;Cookstoves;Latin America and the Caribbean;Peru;;124.822;2016
4300;Mampuri Wind Power Project;Renewable Energy;Wind;Southern Asia;Sri Lanka;;152.030;2016
436;Akbuk Wind Farm Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;419.307;2009
4364;Institutional Improved Cook Stoves for Schools and Institutions in Uganda;Household & Community;Cookstoves;Sub-Saharan Africa;Uganda;;36.812;2017
437;*Keltepe Wind Farm Project  Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;259.771;2009
4372;VPA 7 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;31.887;2014
4373;VPA 8 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;34.660;2014
4374;VPA 9 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;29.477;2014
4375;VPA 10 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;30.529;2014
4376;VPA 11 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;26.535;2014
4377;VPA 12 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;33.675;2014
4378;VPA 13 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;30.666;2014
4379;VPA 14 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;39.034;2014
438;Dares Datça Wind Farm Project Turkey;Renewable Energy;Wind;Western Asia;Türkiye;;294.191;2008
4380;VPA 15 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;30.512;2014
4381;VPA 16 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;27.484;2014
4382;VPA 17 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;32.740;2014
4383;VPA 19 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;31.085;2014
4384;VPA 18 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;26.137;2014
4385;VPA 20 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;29.120;2014
4386;VPA 21 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;42.237;2015
4387;VPA 22 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;34.042;2015
4388;VPA 23 - GHG Emission Reduction through use of Bondhu Chula (Improved Cook Stoves) in Bangladesh;Household & Community;Cookstoves;Southern Asia;Bangladesh;;35.367;2015
